id,label,left_name,left_addr,left_city,left_phone,left_category,left_class,right_name,right_addr,right_city,right_phone,right_category,right_class
461,0,Palisades,1829 Peachtree Road,Atlanta,+1-404-350-6755,Continental,410,Original Pancake House,4330 Peachtree Road,Atlanta,+1-404-237-4116,American,708
462,0,Gabriela's,685 Amsterdam Avenue at 93rd Street,New York,+1-212-961-0574,Mexican,253,Monsoon (NY),435 Amsterdam Avenue,New York City,+1-212-580-8686,Thai,629
463,1,Grill on the Alley,9560 Dayton Way,Los Angeles,+1-310-276-0615,American,9,Grill The,9560 Dayton Way,Beverly Hills,+1-310-276-0615,American (Traditional),9
464,0,Luna Si's,1931 Peachtree Road,Atlanta,+1-404-355-5993,Continental,405,Toulouse,293-B Peachtree Road,Atlanta,+1-404-351-9533,French (New),92
465,0,Petrossian,182 West 58th Street,New York,+1-212-245-2214,French,52,Virgil's Real BBQ,152 W. 44th St.,New York City,+1-212-921-9494,BBQ,66
466,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Road,Atlanta,+1-404-237-2700,International,89,Toulouse,293-B Peachtree Road NE,Atlanta,+1-404-351-9533,French (New),92
467,0,Postrio,545 Post Street,San Francisco,+1-415-776-7825,American,109,Mifune,1737 Post Street,San Francisco,+1-415-922-0337,Japanese,107
468,0,Bally's Big Kitchen,3645 Las Vegas Boulevard South,Las Vegas,+1-702-739-4111,Buffet,424,Coyote Cafe,3799 Las Vegas Boulevard South,Las Vegas,+1-702-891-7349,Southwestern,68
469,0,Bally's Big Kitchen,3645 Las Vegas Boulevard South,Las Vegas,+1-702-739-4111,Buffet,424,Michael's (Las Vegas),3595 Las Vegas Boulevard South,Las Vegas,+1-702-737-7111,Continental,664
470,0,Swingers,8020 Beverly Boulevard,Los Angeles,+1-213-653-5858,American,164,Tommy's,2575 Beverly Boulevard,Los Angeles,+1-213-389-9060,Hamburger,598
471,0,Cù Steak House,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Steak House,72,Morton's of Chicago (Las Vegas),3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouse,667
472,0,Dante's Down The Hatch Buckhead,3380 Peachtree Road Northeast,Atlanta,+1-404-266-1600,Continental,393,The White House Restaurant,3172 Peachtree Road Northeast,Atlanta,+1-404-237-7601,Diner,719
473,0,Annie's Thai Castle,3195 Roswell Road,Atlanta,+1-404-264-9546,Asian,381,Chopstix,4279 Roswell Road,Atlanta,+1-404-255-4868,Chinese,688
474,0,TomTom,3393 Peachtree Road,Atlanta,+1-404-264-1163,Continental,422,Nava,3060 Peachtree Road,Atlanta,+1-404-240-1984,Southwestern,706
475,0,,,,,,unknown,'Em Eril's New Orleans Fish House,3799 Las Vegas Boulevard South,Las Vegas,+1-702-891-7374,Seafood,659
476,0,Toulouse,B Peachtree Road,Atlanta,+1-404-351-9533,French,92,Nava,3060 Peachtree Road Northeast,Atlanta,+1-404-240-1984,Southwestern,706
477,0,` Katia 's `,600 5th Avenue,San Francisco,+1-415-668-9292,,487,Sylvia's,328 Lenox Avenue,New York City,+1-212-996-0660,Southern/Soul,644
478,0,Antonio's,3700 W. Flamingo,Las Vegas,+1-702-252-7737,Italian,423,Don Antonio's,1136 Westwood Boulevard,Westwood,+1-310-209-1422,Italian,550
479,0,Bruno,240 E. 58th St.,New York,+1-212-688-4190,Italian,195,Sparks Steak House,210 East 46th Street,New York City,+1-212-687-4855,Steakhouses,641
480,0,A la,126 Clement Street,San Francisco,+1-415-387-0408,French,94,Bill's Place,2315 Clement Street,San Francisco,+1-415-221-5262,Hamburger,721
481,0,Luna Si,1931 Peachtree Road,Atlanta,+1-404-355-5993,Continental,405,Ritz-Carlton Cafe ( Buckhead ),3434 Peachtree Road Northeast,Atlanta,+1-404-237-2700,American ( New ),89
482,0,Hedgerose Heights Inn,490 E. Paces Ferry Rd.,Atlanta,+1-404-233-7673,International,82,Canoe,4199 Paces Ferry Road South,Atlanta,+1-770-432-2663,American (New),684
483,0,The Palace Court,3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7547,Continental,70,` Buccaneer Bay Club ',' 3300 Las Vegas Boulevard South ',` Las Vegas ',+1-702-894-7350,Continental,657
484,0,Nate's,414 N. Beverly Dr.,Los Angeles,+1-310-274-0101,American,149,Ruth's Chris Steak House ( Los Angeles ),224 S. Beverly Dr.,Beverly Hills,+1-310-859-8744,Steakhouse,593
485,1,Citrus,6703 Melrose Avenue,Los Angeles,+1-213-857-0034,Californian,6,Citrus,6703 Melrose Avenue,Los Angeles,+1-213-857-0034,California,6
486,0,Bone's,3130 Piedmont Road,Atlanta,+1-404-237-2663,American,76,Carmine's,2450 Broadway Between 90th And 91st Streets,New York,+1-212-362-2200,Italian,28
487,1,Locanda Veneta,3rd Street,Los Angeles,+1-310-274-1893,Italian,13,Locanda Veneta,8638 W. Third Street,Los Angeles,+1-310-274-1893,Italian,13
488,0,Fifty Seven Fifty Seven,57 East 57th Street,New York,+1-212-758-5757,American,239,Manhattan Ocean Club,57 W. 58th St.,New York City,+1-212-371-7777,Seafood,45
489,0,Patina,5955 Melrose Avenue,Los Angeles,+1-213-467-1108,Californian,16,Johnny Rockets (La),7507 Melrose Avenue,Los Angeles,+1-213-651-3361,American,564
490,0,Circus Circus,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Buffet,437,Türe Visi,3799 Las Vegas Boulevard South,Las Vegas,+1-702-891-7331,Italian,674
491,0,Lanza Restaurant,168 1st Avenue Between 10th And 11th Streets,New York,+1-212-674-7014,Italian,282,Thailand Restaurant,106 Bayard Street,New York City,+1-212-349-3132,Thai,649
492,0,Morton's,8764 Melrose Avenue,Los Angeles,+1-310-276-5205,American,148,Le Chardonnay,8284 Melrose Avenue,Los Angeles,+1-213-655-8880,French Bistro,12
493,0,Margarita's Mexican Cantina,3120 Las Vegas Boulevard South,Las Vegas,+1-702-794-8200,Mexican,444,Moongate,3400 Las Vegas Boulevard South,Las Vegas,+1-702-791-7352,Chinese,666
494,0,Ritz-Carlton Restaurant and Dining Room,600 Stockton Street,San Francisco,+1-415-296-7465,American,110,` Campton Place`,340 Stockton Street,San Francisco,+1-415-955-5555,American (New),98
495,0,Lé Marais,150 W. 46th St.,New York,+1-212-869-0900,American,290,Sparks Steak House,210 East 46th Street,New York City,+1-212-687-4855,Steakhouse,641
496,0,Morton's,8764 Melrose Avenue,Los Angeles,+1-310-276-5205,American,148,Johnny Rockets (La),7507 Melrose Avenue,Los Angeles,+1-213-651-3361,American,564
497,0,Circus Circus,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Buffet,437,Morton's of Chicago (Las Vegas),3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouse,667
498,0,Manhattan Cafe,1161 1st Avenue Between 63rd And 64th Streets,New York,+1-212-888-6556,American,300,Manhattan Ocean Club,57 W. 58th St.,New York City,+1-212-371-7777,Seafood,45
499,0,C\' Steak House,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Steak House,72,Coyote Cafe (Las Vegas),3799 Las Vegas Boulevard South,Las Vegas,+1-702-891-7349,Southwestern,68
500,0,Fenix,8358 Sunset Boulevard West,Hollywood,+1-213-848-6677,American,7,Duke's,8909 Sunset Boulevard,W. Hollywood,+1-310-652-3100,Coffee Shop,551
501,0,Gotham Bar & Grill,12 E. 12th St.,New York,+1-212-620-4020,American,35,Yama,122 E. 17th St.,New York City,+1-212-475-0969,Japanese,654
502,0,Otabe,68 East 56th Street,New York,+1-212-223-7575,Asian,318,Darbar,44 W. 56th St.,New York City,+1-212-432-7227,Indian,609
503,0,Pacific Dining Car,6th Street,Los Angeles,+1-213-483-6000,American,153,Ti Couz,3108 16th Street,San Francisco,+1-415-252-7373,French,748
504,0,Lillie Langtry's,129 E. Fremont Street,Las Vegas,+1-702-385-7111,Asian,442,Hugo's Cellar,202 E. Fremont Street,Las Vegas,+1-702-385-4011,Continental,661
505,1,Aqua,252 California Street,San Francisco,+1-415-956-9662,Seafood,95,Aqua,252 California Street,San Francisco,+1-415-956-9662,American (New),95
506,1,Campanile,624 S. La Brea Ave.,Los Angeles,+1-213-938-1447,American,4,Campanile,624 S. La Brea Ave.,Los Angeles,+1-213-938-1447,Californian,4
507,0,Pen & Pencil,205 E. 45th St.,New York,+1-212-682-8660,American,325,March,405 E. 58th St.,New York City,+1-212-754-6272,American (New),46
508,0,Le Soleil,133 Clement Street,San Francisco,+1-415-668-4848,Asian,492,Bill's Place,2315 Clement Street,San Francisco,+1-415-221-5262,Hamburgers,721
509,0,Mikado,3400 Las Vegas Boulevard South,Las Vegas,+1-702-791-7111,Asian,446,Madame Ching's,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7111,Asian,662
510,0,Inca Grill,492 Broome Street Near West Broadway,New York,+1-212-966-3371,Latin American,268,Mesa Grill,102 Fifth Avenue,New York City,+1-212-807-7400,Southwestern,47
511,0,'Em Press Court,3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7888,Asian,438,Chin's,3200 Las Vegas Boulevard South,Las Vegas,+1-702-733-8899,Chinese,67
512,0,Bally's Big Kitchen,3645 Las Vegas Boulevard South,Las Vegas,+1-702-739-4111,Buffet,424,Morton's of Chicago (Las Vegas),3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouse,667
513,0,Tommy Tang's,7313 Melrose Avenue,Los Angeles,+1-213-937-5733,Asian,167,Le Chardonnay (Los Angeles),8284 Melrose Avenue,Los Angeles,+1-213-655-8880,French Bistro,12
514,0,Ferrier,29 E. 65th St.,New York,+1-212-772-9000,French,238,John's Pizzeria,48 W. 65th Street,New York City,+1-212-721-7001,Pizza,618
515,0,HONG KONG VILLA,2332 Clement Street,San Francisco,+1-415-752-8833,Asian,481,Bill's Place,2315 Clement Street,San Francisco,+1-415-221-5262,Hamburger,721
516,0,The Bacchanal,3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7525,Only in Las Vegas,449,Spago (Las Vegas),3500 Las Vegas Boulevard South,Las Vegas,+1-702-369-6300,Californian,670
517,0,The Bacchanal,3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7525,Only in Las Vegas,449,Madame Ching's,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7111,Asian,662
518,1,Arnie Morton's of Chicago,435 S. La Cienega Boulevard,Los Angeles,+1-310-246-1501,American,0,Arnie Morton's of Chicago,435 South La Cienega Boulevard,Los Angeles,+1-310-246-1501,Steakhouse,0
519,0,Citrus,6703 Melrose Avenue,Los Angeles,+1-213-857-0034,Californian,6,Mo Better Meatty Meat,7261 Melrose Avenue,LA,+1-213-935-5280,Hamburger,579
520,0,Bugsy's Diner,3555 Las Vegas Boulevard South,Las Vegas,+1-702-733-3111,Coffee Shop,431,Michael's (Las Vegas),3595 Las Vegas Boulevard South,Las Vegas,+1-702-737-7111,Continental,664
521,0,`Tavola Calda`,7371 Melrose Avenue,Los Angeles,+1-213-658-6340,Italian,165,Sweet Lady Jane,8360 Melrose Avenue,Los Angeles,+1-213-653-7145,Desserts,596
522,0,LeSpinnasse,2 E 55th St.,New York,+1-212-339-6719,American,43,Dawat,210 E. 58th St.,New York City,+1-212-355-7555,Indian,32
523,0,Vong,200 E. 54th St.,New York,+1-212-486-9592,American,373,Dawat,210 E. 58th St.,New York City,+1-212-355-7555,Indian,32
524,1,` Chin's,3200 Las Vegas Boulevard South,Las Vegas,+1-702-733-8899,Asian,67,Chin's,3200 Las Vegas Boulevard South,Las Vegas,+1-702-733-8899,Chinese,67
525,0,Il Nido,251 E. 53rd St.,New York,+1-212-753-8450,Italian,267,Seryna,11 E. 53rd St.,New York City,+1-212-980-9393,Japanese,59
526,0,Jean Lafitte,68 West 58th Street,New York,+1-212-751-2323,French,272,Petrossian,182 West 58th Street,New York City,+1-212-245-2214,Russian,52
527,0,Mikado,3400 Las Vegas Boulevard South,Las Vegas,+1-702-791-7111,Asian,446,The ` Steak House`,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Steakhouses,72
528,0,Luna Si,1931 Peachtree Road,Atlanta,+1-404-355-5993,Continental,405,Ritz-Carlton Restaurant,181 Peachtree Street,Atlanta,+1-404-659-0400,French,91
529,0,Four Seasons Grill Room,99 E. 52nd St.,New York,+1-212-754-9494,American,34,'21 Club',21 West 52nd Street,New York City,+1-212-582-7200,American (New),23
530,0,Golden Steer,308 W. Sahara Avenue,Las Vegas,+1-702-384-4470,Steak House,441,Mayflower Cuisinier,4750 W. Sahara Avenue,Las Vegas,+1-702-870-8432,Chinese,663
531,0,Camille's,1186 N. Highland Ave.,Atlanta,+1-404-872-7203,Italian,388,Carmine's,2450 Broadway Between 90th And 91st Streets,New York,+1-212-362-2200,Italian,28
532,0,'em Press Court',3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7888,Asian,438,Buccaneer Bay Club,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7350,Continental,657
533,0,Felidia,243 East 58th Street,New York,+1-212-758-1479,Italian,33,Petrossian,182 West 58th Street,New York City,+1-212-245-2214,Russian,52
534,0,Viva Mercado's,6182 W. Flamingo Road,Las Vegas,+1-702-871-8826,Mexican,451,'Tillerman The,2245 E. Flamingo Rd.,Las Vegas,+1-702-731-4036,Steakhouse,73
535,0,Coyote Cafe,3799 Las Vegas Boulevard South,Las Vegas,+1-702-891-7349,Southwestern,68,Morton's of Chicago (Las Vegas),3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouse,667
536,0,Le Colonial,149 East 57th Street,New York,+1-212-752-0808,Asian,286,Lutece,249 E. 50th St.,New York City,+1-212-752-2225,French (Classic),44
537,0,TomTom,3393 Peachtree Road,Atlanta,+1-404-264-1163,Continental,422,Original Pancake House (At),4330 Peachtree Road,Atlanta,+1-404-237-4116,American,708
538,0,Palisades,1829 Peachtree Road,Atlanta,+1-404-350-6755,Continental,410,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Road Northeast,Atlanta,+1-404-237-2700,American (New),89
539,1,Art's Delicatessen,12224 Ventura Boulevard,Studio City,+1-818-762-1221,American,1,Art's Deli,12224 Ventura Boulevard,Studio City,+1-818-762-1221,Deli,1
540,1,Carnegie Deli,854 7th Avenue Between 54th And 55th Streets,New York,+1-212-757-2245,Delicatessen,29,Carnegie Deli,854 Seventh Avenue,New York City,+1-212-757-2245,Delis,29
541,0,Orso,322 W. 46th St.,New York,+1-212-489-7212,Italian,316,Island Spice,402 W. 44th St.,New York City,+1-212-765-1737,Caribbean,37
542,0,Annie's Thai Castle,3195 Roswell Road,Atlanta,+1-404-264-9546,Asian,381,` La Fonda Latina ',4427 Roswell Road,Atlanta,+1-404-303-8201,Spanish,701
543,0,Judson Grill,152 W. 52nd St.,New York,+1-212-582-5252,American,276,'21 Club ',21 West 52nd Street,New York City,+1-212-582-7200,American (New),23
544,0,Manhattan Ocean Club,57 W. 58th St.,New York,+1-212-371-7777,Seafood,45,Les Celebrites,155 W. 58th St.,New York City,+1-212-484-5113,French (Classic),42
545,0,Teresa's,103 1st Avenue Between 6th And 7th Streets,New York,+1-212-228-0604,East European,358,Teresa's,80 Montague Street,Queens,+1-718-520-2910,Polish,647
546,0,Toulouse,B Peachtree Road,Atlanta,+1-404-351-9533,French,92,Palm The (Atlanta),3391 Peachtree Road Northeast,Atlanta,+1-404-814-1955,Steakhouse,709
547,0,Citrus,6703 Melrose Avenue,Los Angeles,+1-213-857-0034,Californian,6,Johnny Rockets (LA),7507 Melrose Avenue,Los Angeles,+1-213-651-3361,American,564
548,0,Cafe Pierre,2 E. 61st St.,New York,+1-212-940-8185,French,203,L'Espinasse (New York),2 E. 55th Street,New York,+1-212-339-6719,Asian,43
549,0,Yoyo Tsumami Bistro,1611 Post Street,San Francisco,+1-415-922-7788,French,530,Mifune,1737 Post Street,San Francisco,+1-415-922-0337,Japanese,107
550,0,The Dining Room Ritz-Carlton Buckhead,3434 Peachtree Road Northeast,Atlanta,+1-404-237-2700,International,90,Ritz-Carlton Cafe (Buckhead),3434 Peachtree Road Northeast,Atlanta,+1-404-237-2700,American (New),89
551,0,Carp Steak House,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Steak House,72,Michael's (Las Vegas),3595 Las Vegas Boulevard South,Las Vegas,+1-702-737-7111,Continental,664
552,0,Des Alpes,732 Broadway,San Francisco,+1-415-788-9900,French,468,Montrachet,239 W. Broadway,New York City,+1-212-219-2777,French Bistro,49
553,0,Bugsy's Diner,3555 Las Vegas Boulevard South,Las Vegas,+1-702-733-3111,Coffee Shop,431,Chin's,3200 Las Vegas Boulevard South,Las Vegas,+1-702-733-8899,Chinese,67
554,0,Jewel of India,15 W. 44th St.,New York,+1-212-869-5544,Asian,273,Virgil's Real BBQ,152 W. 44th St.,New York City,+1-212-921-9494,BBQ,66
555,0,Shaan,57 W. 48th St.,New York,+1-212-977-8400,Asian,349,Manhattan Ocean Club,57 W. 58th St.,New York City,+1-212-371-7777,Seafood,45
556,0,Fleur de Jour,348 E. 62nd Street,New York,+1-212-355-2020,Coffee Bar,245,La Grenouille,3 E. 52nd St.,New York City,+1-212-752-1495,French (Classic),623
557,0,Dive,10250 Santa Monica Boulevard,Los Angeles,+1-310-788-,American Dive,128,Cafe Blanc,9777 Little Santa Monica Boulevard,Beverly Hills,+1-310-888-0108,Pacific New Wave,546
558,0,Bizou,598 Fourth Street,San Francisco,+1-415-543-2222,French,459,` Cucina Di Pesce ','87 E. Fourth St. ',` New York City ',+1-212-260-6800,Seafood,608
559,0,Tillerman,2245 E. Flamingo Road,Las Vegas,+1-702-731-4036,Seafood,73,F. Fiore Rotisserie & Grille,3700 W. Flamingo Road,Las Vegas,+1-702-252-7702,Italian,660
560,0,Petrossian,182 West 58th Street,New York,+1-212-245-2214,French,52,Dawat,210 East 58th Street,New York City,+1-212-355-7555,Indian,32
561,0,` le chardonnay `',' 8284 melrose ave. ',` los angeles `',+1-213-655-8880,French,12,Johnny Rockets (LA),7507 Melrose Avenue,Los Angeles,+1-213-651-3361,American,564
562,0,Bamboo Garden,4850 Flamingo Road,Las Vegas,+1-702-871-3262,Asian,425,'Tillerman The',2245 E. Flamingo Rd.,Las Vegas,+1-702-731-4036,Steakhouse,73
563,0,Bizou Cafe,14016 Ventura Boulevard,Sherman Oaks,+1-818-788-3536,French,3,Nozawa's,11288 Ventura Boulevard,Studio City,+1-818-508-7017,Japanese Restaurant,595
564,0,Bistango,1100 Peachtree Street,Atlanta,+1-404-724-0901,Mediterranean,386,Morton's of Chicago (Atlanta),303 Peachtree Street Northeast,Atlanta,+1-404-577-4366,Steakhouse,704
565,0,Circus Circus,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Buffet,437,Madame Ching's,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7111,Asian,662
566,0,Abbey,163 Ponce De Leon Avenue,Atlanta,+1-404-876-8532,International,379,Majestic,1031 Ponce De Leon Avenue,Atlanta,+1-404-875-0276,Diner,703
