id,label,left_name,left_addr,left_city,left_phone,left_category,left_class,right_name,right_addr,right_city,right_phone,right_category,right_class
456,0,Golden Nugget Hotel,129 E. Fremont St.,Las Vegas,+1-702-385-7111,buffets,440.0,Second Street Grill,200 E. Fremont St.,Las Vegas,+1-702-385-6277,Pacific Rim,71
457,0,Bistro,3400 Las Vegas Boulevard South,Las Vegas,+1-702-791-7111,continental,429.0,Sterling Brunch,3645 Las Vegas Boulevard South,Las Vegas,+1-702-739-4651,eclectic,673
458,0,Binion's Coffee Shop,128 Fremont St.,Las Vegas,+1-702-382-1600,Coffee Shop,428.0,Stefano's,129 Fremont St.,Las Vegas,+1-702-385-7111,Italian,672
459,0,Le Chardonnay,8284 Melrose Ave.,Los Angeles,+1-213-655-8880,French,12.0,Mo Better Meaty Meat,7261 Melrose Ave.,Los Angeles,+1-213-935-5280,Hamburgers,579
460,0,Bistro,3400 Las Vegas Boulevard South,Las Vegas,+1-702-791-7111,Continental,429.0,Morton's of Chicago,3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouses,667
461,0,Palisades,1829 Peachtree Road,Atlanta,+1-404-350-6755,continental,410.0,Original Pancake House,4330 Peachtree Rd.,Atlanta,+1-404-237-4116,American,708
462,0,Gabriela's,685 Amsterdam Avenue at 93rd Street,New York,+1-212-961-0574,Mexican,253.0,Monsoon (NY),435 Amsterdam Ave.,New York,+1-212-580-8686,Thai,629
463,1,Grill on the Alley,9560 Dayton Way,Los Angeles,+1-310-276-0615,american,9.0,Grill The,9560 Dayton Way,Beverly Hills,+1-310-276-0615,American (Traditional),9
464,0,Luna Si,1931 Peachtree Rd.,Atlanta,+1-404-355-5993,Continental,405.0,Toulouse,293-B Peachtree Rd.,Atlanta,+1-404-351-9533,French (New),92
465,0,Petrossian,182 W. 58th St.,New York,+1-212-245-2214,French,52.0,Virgil's Real BBQ,152 W. 44th St.,New York City,+1-212-921-9494,BBQ,66
466,0,Cafe Ritz-Carlton Buckhead,3434 Peachtree Rd.,Atlanta,+1-404-237-2700,Ext. 6108 International,89.0,Toulouse,293-B Peachtree Rd.,Atlanta,+1-404-351-9533,French (New),92
467,0,Postrio,545 Post St.,San Francisco,+14157767825,american,109.0,Mifune,1737 Post St.,San Francisco,+14159220337,Japanese,107
468,0,Bally's Big Kitchen,3645 Las Vegas Boulevard South,Las Vegas,+1-702-739-4111,Buffet,424.0,Coyote Cafe,3799 Las Vegas Boulevard South,Las Vegas,+17028917349,Southwestern,68
469,0,Bally's Big Kitchen,3645 Las Vegas Boulevard South,Las Vegas,+1-702-739-4111,Buffet,424.0,Michael's Las Vegas,3595 Las Vegas Boulevard South,Las Vegas,+1-702-737-7111,continental,664
470,0,Swingers,8020 Beverly Boulevard,Los Angeles,+1-213-653-5858,American,164.0,Tommy's,2575 Beverly Boulevard,Los Angeles,+1-213-389-9060,Hamburger,598
471,0,Steak House,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Steak House,72.0,Morton's of Chicago (Las Vegas),3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouses,667
472,0,Dante's Down The Hatch Buckhead,3380 Peachtree Rd.,Atlanta,+1-404-266-1600,Continental,393.0,White House Restaurant,3172 Peachtree Rd. NE,Atlanta,+1-404-237-7601,Diner,719
473,0,Annie's Thai Castle,3195 Roswell Rd.,Atlanta,+1-404-264-9546,Asian,381.0,Chopstix,4279 Roswell Rd.,Atlanta,+1-404-255-4868,Chinese,688
474,0,TomTom,3393 Peachtree Rd.,Atlanta,+1-404-264-1163,Continental,422.0,Nava,3060 Peachtree Rd.,Atlanta,+1-404-240-1984,Southwestern,706
475,0,Steak House,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Steak Houses,72.0,Emril's New Orleans Fish House,3799 Las Vegas Boulevard South,Las Vegas,+17028917374,Seafood,659
476,0,Toulouse,'B Peachtree Rd',Atlanta,+1-404-351-9533,French,92.0,Nava,3060 Peachtree Rd.,Atlanta,+1-404-240-1984,southwestern,706
477,0,Katia's,600 5th Ave,San Francisco,+1-415-668-9292,,487.0,Sylvia's,328 Lenox Ave.,New York City,+1-212-996-0660,Southern/Hip-Hop,644
478,0,Antonio's,3700 W. Flamingo,Las Vegas,+1-702-252-7737,Italian,423.0,Don Antonio's,1136 Westwood Boulevard,Westwood,+1-310-209-1422,italian,550
479,0,Bruno,240 E. 58th St.,New York,+1-212-688-4190,Italian,195.0,Sparks Steak House,210 E. 46th St.,New York City,+1-212-687-4855,Steakhouses,641
480,0,Alain Rondelli,126 Clement St.,San Francisco,+1-415-387-0408,french,94.0,Bill's Place,2315 Clement St.,San Francisco,+1-415-221-5262,hamburgers,721
481,0,Luna Si,1931 Peachtree Rd.,Atlanta,+1-404-355-5993,Continental,405.0,Ritz-Carlton Cafe,3434 Peachtree Rd NE,Atlanta,+1-404-237-2700,American (New),89
482,0,Hedgerose Heights Inn,490 E. Paces Ferry Rd.,Atlanta,+1-404-233-7673,International,82.0,Canoe,4199 Paces Ferry Rd.,Atlanta,+1-770-432-2663,American (New),684
483,0,Palace Court,3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7547,continental,70.0,Buccaneer Bay Club,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7350,continental,657
484,0,Nate's,414 N. Beverly Dr.,Los Angeles,+1-310-274-0101,American,149.0,Ruth's Chris Steak House (Los Angeles),224 S. Beverly Dr.,Beverly Hills,+1-310-859-8744,Steakhouses,593
485,1,Citrus,6703 Melrose Avenue,Los Angeles,+1-213-857-0034,californian,6.0,Citrus,6703 Melrose Avenue,Los Angeles,+1-213-857-0034,Californian,6
486,0,Bone's,3130 Piedmont Road,Atlanta,+1-404-237-2663,American,76.0,Carmine's,2450 Broadway,New York City,+1-212-362-2200,italian,28
487,1,Locanda Veneta,3rd St.,Los Angeles,+1-310-274-1893,Italian,13.0,Locanda Veneta,8638 W. Third St.,Los Angeles,+1-310-274-1893,Italian,13
488,0,Fifty Seven Fifty Seven,57 E. Boulevard,New York,+1-212-758-5757,american,239.0,Manhattan Ocean Club,57 W. 58th St.,New York City,+1-212-371-7777,seafood,45
489,0,patina,5955 Melrose Ave,Los Angeles,+1-213-467-1108,californian,16.0,Johnny Rockets ( LA ),7507 Melrose Ave.,Los Angeles,+1-213-651-3361,American,564
490,0,Circus Circus,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,buffets,437.0,Tre Visi,3799 Las Vegas Blvd. S.,Las Vegas,+1-702-891-7331,Italian,674
491,0,Lanza Restaurant,168 1st Ave. Between 10th and 11th St.,New York,+12126745014,italian,282.0,Thailand Restaurant,106 Bayard St.,New York City,+1-212-349-3132,Thai,649
492,0,Morton's,8764 Melrose Ave.,Los Angeles,+1-310-276-5205,American,148.0,Le Chardonnay,8284 Melrose Ave.,Los Angeles,+1-213-655-8880,French Bistro,12
493,0,Margarita's Mexican Cantina,3120 Las Vegas Boulevard South,Las Vegas,+1-702-794-8200,Mexican,444.0,Moongate,3400 Las Vegas Boulevard South,Las Vegas,+1-702-791-7352,chinese,666
494,0,Ritz-Carlton Restaurant and Dining Room,600 Stockton St.,San Francisco,+14152967465,american,110.0,Campton Place,340 Stockton St.,San Francisco,+1-415-955-5555,American (New),98
495,0,Le Marais,150 W. 46th St.,New York,+1-212-869-0900,american,290.0,Sparks Steak House,210 E. 46th St.,New York,+1-212-687-4855,Steakhouses,641
496,0,Morton's,8764 Melrose Ave.,Los Angeles,+1-310-276-5205,American,148.0,Johnny Rockets ( LA ),7507 Melrose Ave.,Los Angeles,+1-213-651-3361,American,564
497,0,Circus Circus,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Buffets,437.0,Morton's of Chicago (Las Vegas),3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouses,667
498,0,Manhattan Cafe,1161 1st Ave between 63rd and 64th Sts,New York,+1-212-888-6556,American,300.0,Manhattan Ocean Club,57 W. 58th St.,New York City,+1-212-371-7777,seafood,45
499,0,Steak House,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Steak House,72.0,Coyote Cafe,3799 Las Vegas Boulevard South,Las Vegas,+1-702-891-7349,Southwestern,68
500,0,Fenix,8358 Sunset Boulevard West,Hollywood,+1-213-848-6677,American,7.0,Duke's,8909 Sunset Boulevard,W. Hollywood,+1-310-652-3100,Coffee Shop,551
501,0,Gotham Bar & Grill,12 E. 12th St.,New York,+1-212-620-4020,American,35.0,Yama,122 E. 17th St.,New York City,+1-212-475-0969,Japanese,654
502,0,Otabe,68 E. 56th St.,New York,+1-212-223-7575,Asian,318.0,Darbar,44 W. Blvd.,New York City,+1-212-432-7227,Indian,609
503,0,Pacific Dining Car,6th St.,Los Angeles,+1-213-483-6000,American,153.0,Ti Couz,3108 16th St.,San Francisco,+14152527373,French,748
504,0,Lillie Langtry's,129 E. Fremont St.,Las Vegas,+1-702-385-7111,Asian,442.0,Hugo's Cellar,202 E. Fremont St.,Las Vegas,+1-702-385-4011,Continental,661
505,1,Aqua,252 California St.,San Francisco,+1-415-956-9662,Seafood,95.0,Aqua,252 California St.,San Francisco,+14159569662,American (New),95
506,1,Campanile,624 S. La Brea Ave.,Los Angeles,+1-213-938-1447,american,4.0,Campanile,624 S. La Brea Ave.,Los Angeles,+1-213-938-1447,californian,4
507,0,Pen & Pencil,205 E. 45th St.,New York,+1-212-682-8660,american,325.0,March,405 E. 58th St.,New York City,+12127546272,American (new),46
508,0,Le Soleil,133 Clement St.,San Francisco,+14156684848,Asian,492.0,Bill's Place,2315 Clement St.,San Francisco,+1-415-221-5262,hamburgers,721
509,0,Mikado,3400 Las Vegas Boulevard South,Las Vegas,+1-702-791-7111,Asian,446.0,Madame Ching's,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7111,Asian,662
510,0,Inca Grill,492 Broome St. Near W. Broadway,New York,+1-212-966-3371,Latin American,268.0,Mesa Grill,102 Fifth Ave.,New York City,+1-212-807-7400,southwestern,47
511,0,Em Press Court,3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7888,Asian,438.0,Chin's,3200 Las Vegas Boulevard South,Las Vegas,+1-702-733-8899,Chinese,67
512,0,Bally's Big Kitchen,3645 Las Vegas Boulevard South,Las Vegas,+1-702-739-4111,Buffet,424.0,Morton's of Chicago (Las Vegas),3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouses,667
513,0,Tommy Tang's,7313 Melrose Ave.,Los Angeles,+1-213-937-5733,Asian,167.0,Le Chardonnay,8284 Melrose Ave.,Los Angeles,+1-213-655-8880,French Bistro,12
514,0,Ferrier,29 E. 65th St.,New York,+1-212-772-9000,French,238.0,John's Pizzeria,48 W. 65th St.,New York,+1-212-721-7001,Pizza,618
515,0,Hong Kong Villa,2332 Clement St.,San Francisco,+1-415-752-8833,Asian,481.0,Bill's Place,2315 Clement St.,San Francisco,+1-415-221-5262,Hamburgers,721
516,0,The Bacchanal,3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7525,Only in Las Vegas,449.0,Spago (Las Vegas),3500 Las Vegas Boulevard South,Las Vegas,+1-702-369-6300,California Style,670
517,0,The Bacchanal,3570 Las Vegas Boulevard South,Las Vegas,+1-702-731-7525,Only in Las Vegas,449.0,Madame Ching's,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7111,Asian,662
518,1,Arnies Of Chicago,435 S La Cienega Blvd,Los Angeles,+1-310-246-1501,American,0.0,Arnie Morton's of Chicago,435 S. La Cienega Blvd.,Los Angeles,+1-310-246-1501,Steakhouses,0
519,0,Citrus,6703 Melrose Ave.,Los Angeles,+1-213-857-0034,Californian,6.0,Mo Better Meatty Meat,7261 Melrose Ave.,Los Angeles,+1-213-935-5280,Hamburgers,579
520,0,Bugsy's Diner,3555 Las Vegas Boulevard South,Las Vegas,+1-702-733-3111,Coffee Shop,431.0,Michael's Las Vegas,3595 Las Vegas Boulevard South,Las Vegas,+1-702-737-7111,Continental,664
521,0,Tavola Calda,7371 Melrose Ave.,Los Angeles,+1-213-658-6340,Italian,165.0,Sweet Lady Jane,8360 Melrose Ave.,La,+1-213-653-7145,Desserts,596
522,0,Lespinasse,2 E. 55th St.,New York,+1-212-339-6719,American,43.0,Dawat,210 E. 58th St.,New York City,+1-212-355-7555,Indian,32
523,0,Vong,200 E. 54th St.,New York,+1-212-486-9592,American,373.0,Dawat,210 E. 58th St.,New York City,+1-212-355-7555,Indian,32
524,1,Chin's,3200 Las Vegas Boulevard South,Las Vegas,+1-702-733-8899,Asian,67.0,Chin's,3200 Las Vegas Boulevard South,Las Vegas,+17027338899,Chinese,67
525,0,Il Nido,251 E. 53rd St.,New York,+1-212-753-8450,Italian,267.0,Seryna,11 E. 53rd St.,New York City,+1-212-980-9393,Japanese,59
526,0,Jean Lafitte,68 W. 58th St.,New York,+1-212-751-2323,French,272.0,Petrossian,182 W. 58th St.,New York City,+1-212-245-2214,Russian,52
527,0,Mikado,3400 Las Vegas Boulevard South,Las Vegas,+1-702-791-7111,asian,446.0,Steak House,2880 Las Vegas Boulevard South,Las Vegas,+17027340410,Steakhouses,72
528,0,Luna Si,1931 Peachtree Road,Atlanta,+1-404-355-5993,Continental,405.0,Ritz-Carlton Restaurant,181 Peachtree St.,Atlanta,+1-404-659-0400,French (Classic),91
529,0,Four Seasons Grill Room,99 E. 52nd St.,New York,+1-212-754-9494,American,34.0,21 Club,21 W. 52nd St.,New York City,+1-212-582-7200,American (New),23
530,0,Golden Steer,308 W. Sahara Ave.,Las Vegas,+1-702-384-4470,Steak Houses,441.0,Mayflower Cuisinier,4750 W. Sahara Ave.,Las Vegas,+1-702-870-8432,chinese,663
531,0,Camille's,1186 N. Highland Ave.,Atlanta,+1-404-872-7203,Italian,388.0,Carmine's,2450 Broadway,New York,+1-212-362-2200,Italian,28
532,0,Em Press Court,3570 Las Vegas Boulevard S,Las Vegas,+1-702-731-7888,asian,438.0,Buccaneer Bay Club,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7350,Continental,657
533,0,Felidia,243 E. 58th St.,New York,+1-212-758-1479,italian,33.0,Petrossian,182 W. 58th St.,New York City,+1-212-245-2214,Russian,52
534,0,Viva Mercado's,6182 W. Flamingo Rd.,Las Vegas,+1-702-871-8826,Mexican,451.0,'tillerman The',2245 E Flamingo Rd,Las Vegas,+17027314036,Steakhouses,73
535,0,Coyote Cafe,3799 Las Vegas Boulevard South,Las Vegas,+1-702-891-7349,southwestern,68.0,Morton's of Chicago,3200 Las Vegas Boulevard South,Las Vegas,+1-702-893-0703,Steakhouses,667
536,0,Le Colonial,149 E. 57th St.,New York,+1-212-752-0808,asian,286.0,Lutece,249 E. Boulevard,New York City,+1-212-752-2225,French (Classic),44
537,0,TomTom,3393 Peachtree Rd.,Atlanta,+1-404-264-1163,Continental,422.0,Original Pancake House,4330 Peachtree Rd.,Atlanta,+1-404-237-4116,American,708
538,0,Palisades,1829 Peachtree Rd.,Atlanta,+1-404-350-6755,Continental,410.0,Ritz-Carlton Cafe,3434 Peachtree Rd NE,Atlanta,+1-404-237-2700,American (New),89
539,1,Art's Delicatessen,12224 Ventura Boulevard,Studio City,+1-818-762-1221,american,1.0,Art's Deli,12224 Ventura Boulevard,Studio City,+1-818-762-1221,delis,1
540,1,Carnegie Deli,"854 7th Avenue, between 54th and 55th Streets",New York,+1-212-757-2245,Delicatessen,29.0,Carnegie Deli,854 Seventh Avenue,New York City,+1-212-757-2245,Delis,29
541,0,Orso,322 W. 46th St.,New York,+1-212-489-7212,Italian,316.0,Island Spice,402 W. Boulevard,New York City,+1-212-765-1737,Caribbean,37
542,0,Annie's Thai Castle,3195 Roswell Rd.,Atlanta,+1-404-264-9546,Asian,381.0,La Fonda Latina,4427 Roswell Rd.,Atlanta,+1-404-303-8201,Spanish,701
543,0,Judson Grill,152 W. 52nd St.,New York,+1-212-582-5252,American,276.0,21 Club,21 W. 52nd St.,New York,+1-212-582-7200,American,23
544,0,Manhattan Ocean Club,57 W. 58th St.,New York,+1-212-371-7777,Seafood,45.0,Les Celebrites,155 W. 58th St.,New York City,+1-212-484-5113,French (Classic),42
545,0,Teresa's,103 1st Ave. between 6th and 7th St.,New York,+12122280604,East European,358.0,Teresa's,80 Montague St.,Queens,+1-718-520-2910,polish,647
546,0,Toulouse,b Peachtree Rd.,Atlanta,+1-404-351-9533,French,92.0,Palm the (Atlanta),3391 Peachtree Rd. NE,Atlanta,+1-404-814-1955,Steakhouses,709
547,0,Citrus,6703 Melrose Avenue,Los Angeles,+1-213-857-0034,Californian,6.0,Johnny Rockets ( LA ),7507 Melrose Ave.,LA,+1-213-651-3361,American,564
548,0,Cafe Pierre,2 E. 61st St.,New York,+1-212-940-8185,french,203.0,Le Spinasse (New York),2 E. 55th St.,New York,+1-212-339-6719,asian,43
549,0,Yo Yo Tsumami Bistro,1611 Post Street,San Francisco,+14159227788,French,530.0,Mifune,1737 Post St.,San Francisco,+1-415-922-0337,Japanese,107
550,0,Dining Room Ritz-Carlton Buckhead,3434 Peachtree Road,Atlanta,+1-404-237-2700,International,90.0,Ritz-Carlton Cafe,3434 Peachtree Rd. NE,Atlanta,+1-404-237-2700,American (New),89
551,0,Steak House,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Steak House,72.0,Michael's,3595 Las Vegas Boulevard South,Las Vegas,+1-702-737-7111,continental,664
552,0,Des Alpes,732 Broadway,San Francisco,+141578899000,French,468.0,Montrachet,239 W. Broadway,New York City,+1-212-219-2777,French Bistro,49
553,0,Bugsy's Diner,3555 Las Vegas Boulevard South,Las Vegas,+1-702-733-3111,Coffee Shop,431.0,Chin's,3200 Las Vegas Boulevard South,Las Vegas,+1-702-733-8899,Chinese,67
554,0,Jewel of India,15 W. 44th St.,New York,+1-212-869-5544,asian,273.0,Virgil's Real BBQ,152 W. 44th St.,New York City,+1-212-921-9494,BBQ,66
555,0,Shaan,57 W. Boulevard,New York,+1-212-977-8400,asian,,Manhattan Ocean Club,57 W. 58th St.,New York,+1-212-371-7777,Seafood,45
556,0,Fleur de Jour,348 E. 62nd St.,New York,+1-212-355-2020,Coffee Bar,245.0,La Grenouille,3 E. 52nd St.,New York City,+1-212-752-1495,French (Classic),623
557,0,Dive,10250 Santa Monica Boulevard,Los Angeles,+1-310-788-0000,American Dive,128.0,Cafe Blanc,9777 Little Santa Monica Boulevard,Beverly Hills,+1-310-888-0108,Pacific New Wave,546
558,0,Bizou,598 Fourth St.,San Francisco,+14155432222,french,459.0,Cucina Di Pesce,87 E. Fourth St.,New York City,+1-212-260-6800,seafood,608
559,0,Tillerman,2245 E. Flamingo Rd.,Las Vegas,+1-702-731-4036,Seafood,73.0,Fiore Rotisserie & Grille,3700 W. Flamingo Rd.,Las Vegas,+1-702-252-7702,Italian,660
560,0,Petrossian,182 W. 58th St.,New York,+1-212-245-2214,French,52.0,Dawat,210 E. 58th St.,New York City,+1-212-355-7555,Indian,32
561,0,Le Chardonnay,8284 Melrose Ave.,Los Angeles,+1-213-655-8880,French,12.0,Johnny Rockets ( LA ),7507 Melrose Ave.,La,+1-213-651-3361,american,564
562,0,Bamboo Garden,4850 Flamingo Rd.,Las Vegas,+1-702-871-3262,Asian,425.0,Tillerman The ,2245 E. Flamingo Rd.,Las Vegas,+1-702-731-4036,Steakhouses,73
563,0,Cafe Bizou,14016 Ventura Blvd.,Sherman Oaks,+1-818-788-3536,French,3.0,Sushi Nozawa,11288 Ventura Blvd.,Studio City,+1-818-508-7017,Japanese,595
564,0,Bistango,1100 Peachtree St.,Atlanta,+1-404-724-0901,Mediterranean,386.0,Morton's of Chicago (Atlanta),303 Peachtree St. NE,atlanta,+1-404-577-4366,Steakhouses,704
565,0,Circus Circus,2880 Las Vegas Boulevard South,Las Vegas,+1-702-734-0410,Buffet,437.0,Madame Ching,3300 Las Vegas Boulevard South,Las Vegas,+1-702-894-7111,Asian,662
566,0,Abbey,163 Ponce De Leon Ave.,Atlanta,+1-404-876-8532,International,379.0,Majestic,1031 Ponce De Leon Ave.,Atlanta,+1-404-875-0276,Diner,703
